产品代码,产品名称,产品英文名称,产品单重,产品尺寸,规格,计划库存,采购在途,退件在途,待上架,可用库存,可售库存,可售库存减去缺货占用库存,待出库,"不良品 ",不良品待出库,预警库存,缺货,缺货天数,缺货订单所占可售库存,默认采购员,销售负责人,开发负责人,pi_id,可售天数,币种(供应商结算),采购计划,仓库,仓库代码,一级品类,二级品类,三级品类,销售状态,仓库产品代码,推荐库位,单价(默认采购价),款式,可售总库存,库龄
AK-VS2-1114,"2% Super-蓝莓樱桃可乐","2% Super-Blueberry Cherry Cola",0.098,10.50*4.20*4.20,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,793,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-02,,,在线产品,AK-VS2-1114,OPJ-DE,20.5000,,0,0
AK-VS2-1115,"2% Super-黑冰火龙果草莓","2% Super-Black ice Dragonfruit Strawberry",0.098,10.50*4.20*4.20,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,794,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-02,,,在线产品,AK-VS2-1115,OPJ-DE,20.5000,,0,0
AK-VS5-1102,"5% Super-蓝莓冰","5% Super-BLUEBERRY ICE",0.098,10.50*4.20*4.20,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,795,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-05,,,在线产品,AK-VS5-1102,OPJ-DE,20.5000,,0,0
AK-VS5-1109,"5% Super-柠檬青柠","5% Super-lemon lime",0.098,10.50*4.20*4.20,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,796,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-05,,,在线产品,AK-VS5-1109,OPJ-DE,20.5000,,0,0
AK-VS5-1104,"5% Super-西瓜冰","5% Super-watermelon ice",0.098,10.50*4.20*4.20,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,797,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-05,,,在线产品,AK-VS5-1104,OPJ-DE,20.5000,,0,0
AK-VS5-1105,"5% Super-草莓奇异果","5% Super-strawberry kiwi",0.098,10.50*4.20*4.20,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,798,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-05,,,在线产品,AK-VS5-1105,OPJ-DE,20.5000,,0,0
AK-VS5-1107,"5% Super-红牛","5% Super-RED BULL",0.098,10.50*4.20*4.20,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,799,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-05,,,在线产品,AK-VS5-1107,OPJ-DE,20.5000,,0,0
AK-VS5-1108,"5% Super-蓝莓殷桃蔓越莓","5% Super-BLUEBERRY CHERRY CRANBERRY",0.098,10.50*4.20*4.20,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,800,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-05,,,在线产品,AK-VS5-1108,OPJ-DE,20.5000,,0,0
AK-VS5-1110,"5% Super-彩虹糖","5% Super-SKITTLES",0.098,10.50*4.20*4.20,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,801,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-05,,,在线产品,AK-VS5-1110,OPJ-DE,20.5000,,0,0
AK-VS5-1112,"5% Super-草莓香蕉","5% Super-Strawberry banana",0.098,10.50*4.20*4.20,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,802,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-05,,,在线产品,AK-VS5-1112,OPJ-DE,20.5000,,0,0
AK-VS5-1113,"5% Super-树莓西瓜","5% Super-Raspberry Watermelon",0.098,10.50*4.20*4.20,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,803,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-05,,,在线产品,AK-VS5-1113,OPJ-DE,20.5000,,0,0
AK-VS5-1114,"5% Super-蓝莓樱桃可乐","5% Super-Blueberry Cherry Cola",0.098,10.50*4.20*4.20,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,804,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-05,,,在线产品,AK-VS5-1114,OPJ-DE,20.5000,,0,0
AK-VS5-1115,"5% Super-黑冰火龙果草莓","5% Super-Black ice Dragonfruit Strawberry",0.098,10.50*4.20*4.20,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,805,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-05,,,在线产品,AK-VS5-1115,OPJ-DE,20.5000,,0,0
AK-VS5-1101,"5% Super-蓝莓拉兹","5% Super-BLUE RAZZ",0.098,10.50*4.20*4.20,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,806,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-05,,,在线产品,AK-VS5-1101,OPJ-DE,20.5000,,0,0
AK-VS5-1103,"5% Super-双苹果","5% Super-DOUBLE APPLE",0.098,10.50*4.20*4.20,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,807,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-05,,,在线产品,AK-VS5-1103,OPJ-DE,20.5000,,0,0
VS2-1104,"2% Super-西瓜冰","2% Super-watermelon ice",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,884,0,RMB,0,德三仓-杜塞,DS-DE,Super-02,,,在线产品,,,197.0000,,410,0
VS2-1113,"2% Super-树莓西瓜","2% Super-Raspberry Watermelon",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,885,0,RMB,0,德三仓-杜塞,DS-DE,Super-02,,,在线产品,,,197.0000,,381,0
VS2-1112,"2% Super-草莓香蕉","2% Super-Strawberry banana",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,886,0,RMB,0,德三仓-杜塞,DS-DE,Super-02,,,在线产品,,,197.0000,,501,0
VS2-1102,"2% Super-蓝莓冰","2% Super-BLUEBERRY ICE",1.028,21.80*8.70*10.80,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,887,0,RMB,0,德三仓-杜塞,DS-DE,Super-02,,,在线产品,,,197.0000,,174,0
AK-FS-02,Shisha-蓝莓拉兹柠檬,"Shisha-Blue Razz Lemonade",0.087,13.20*4.20*3.40,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,890,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Shisha,,,平台下架,AK-FS-02,OPJ-DE,19.5000,,0,0
AK-FS-03,Shisha-桃子冰,"Shisha-Peach ice",0.087,13.20*4.20*3.40,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,891,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Shisha,,,平台下架,AK-FS-03,OPJ-DE,19.5000,,0,0
AK-FS-04,Shisha-芒果冰,"Shisha-Mango ice",0.087,13.20*4.20*3.40,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,892,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Shisha,,,平台下架,AK-FS-04,OPJ-DE,19.5000,,0,0
AK-FS-05,Shisha-西瓜冰,"Shisha-Lush ice",0.087,13.20*4.20*3.40,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,893,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Shisha,,,平台下架,AK-FS-05,OPJ-DE,19.5000,,0,0
AK-FS-06,Shisha-柠檬薄荷,"Shisha-Lemon Mint",0.087,13.20*4.20*3.40,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,894,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Shisha,,,平台下架,AK-FS-06,OPJ-DE,19.5000,,0,0
AK-FS-07,Shisha-魔法爱心,"Shisha-Magic Love",0.087,13.20*4.20*3.40,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,895,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Shisha,,,平台下架,AK-FS-07,OPJ-DE,19.5000,,0,0
AK-FS-08,Shisha-葡萄薄荷,"Shisha-Grape Mint",0.087,13.20*4.20*3.40,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,896,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Shisha,,,平台下架,AK-FS-08,OPJ-DE,19.5000,,0,0
AK-FS-09,Shisha-草莓藩趣酒,"Shisha-Strawberry Punch",0.087,13.20*4.20*3.40,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,897,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Shisha,,,平台下架,AK-FS-09,OPJ-DE,19.5000,,0,0
AK-FS-10,Shisha-蓝莓泡泡糖,"Shisha-Blueberry Gum",0.087,13.20*4.20*3.40,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,898,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Shisha,,,平台下架,AK-FS-10,OPJ-DE,19.5000,,0,0
AK-FS-11,Shisha-莓果冰,"Shisha-berry ice",0.087,13.20*4.20*3.40,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,899,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Shisha,,,平台下架,AK-FS-11,OPJ-DE,19.5000,,0,0
AK-FS-12,Shisha-甜百香果,"Shisha-sweetpassion fruit",0.087,13.20*4.20*3.40,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,900,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Shisha,,,平台下架,AK-FS-12,OPJ-DE,19.5000,,0,0
AK-FS-13,Shisha-殷桃狂欢,"Shisha-cherry fiesta",0.087,13.20*4.20*3.40,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,901,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Shisha,,,平台下架,AK-FS-13,OPJ-DE,19.5000,,0,0
AK-FS-14,Shisha-黑加仑冰,"Shisha-blackcurrant ice",0.087,13.20*4.20*3.40,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,902,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Shisha,,,平台下架,AK-FS-14,OPJ-DE,19.5000,,0,0
AK-FS-15,Shisha-草莓奇异果,"Shisha-strawberry kiwi",0.087,13.20*4.20*3.40,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,903,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Shisha,,,平台下架,AK-FS-15,OPJ-DE,19.5000,,0,0
AK-OG2-1101,"2% DG18000-桃子芒果菠萝","2% DG18000-peach mango pineapple",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,904,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-02,,,在线产品,AK-OG2-1101,OPJ-DE,24.0000,,0,0
AK-OG2-1102,"2% DG18000-百香果猕猴桃冰","2% DG18000-Passion Fruit kiwi ice",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,905,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-02,,,在线产品,AK-OG2-1102,OPJ-DE,24.0000,,0,0
AK-OG2-1103,"2% DG18000-蓝莓殷桃蔓越莓","2% DG18000-blueberry cherry cranberry",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,906,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-02,,,在线产品,AK-OG2-1103,OPJ-DE,24.0000,,0,0
AK-OG2-1104,"2% DG18000-西瓜冰","2% DG18000-watermelon ice",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,907,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-02,,,在线产品,AK-OG2-1104,OPJ-DE,24.0000,,0,0
AK-OG2-1105,"2% DG18000-草莓奇异果","2% DG18000-strawberry kiwi",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,908,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-02,,,在线产品,AK-OG2-1105,OPJ-DE,24.0000,,0,0
AK-OG2-1106,"2% DG18000-金桔柠檬","2% DG18000-lemon lime",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,909,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-02,,,在线产品,AK-OG2-1106,OPJ-DE,24.0000,,0,0
AK-OG2-1107,"2% DG18000-草莓香蕉","2% DG18000-strawberry banana",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,910,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-02,,,在线产品,AK-OG2-1107,OPJ-DE,24.0000,,0,0
AK-OG2-1108,"2% DG18000-红牛","2% DG18000-red bull",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,911,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-02,,,在线产品,AK-OG2-1108,OPJ-DE,24.0000,,0,0
AK-OG2-1109,"2% DG18000-混合莓果","2% DG18000-mixed berries",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,912,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-02,,,在线产品,AK-OG2-1109,OPJ-DE,24.0000,,0,0
AK-OG2-1110,"2% DG18000-优质草莓西瓜","2% DG18000-prime strawberry watermelon",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,913,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-02,,,在线产品,AK-OG2-1110,OPJ-DE,24.0000,,0,0
AK-OG5-1101,"5% DG18000-桃子芒果菠萝","5% DG18000-peach mango pineapple",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,914,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-05,,,在线产品,AK-OG5-1101,OPJ-DE,24.0000,,0,0
AK-OG5-1102,"5% DG18000-百香果猕猴桃冰","5% DG18000-Passion Fruit kiwi ice",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,915,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-05,,,在线产品,AK-OG5-1102,OPJ-DE,24.0000,,0,0
AK-OG5-1103,"5% DG18000-蓝莓殷桃蔓越莓","5% DG18000-blueberry cherry cranberry",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,916,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-05,,,在线产品,AK-OG5-1103,OPJ-DE,24.0000,,0,0
AK-OG5-1104,"5% DG18000-西瓜冰","5% DG18000-watermelon ice",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,917,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-05,,,在线产品,AK-OG5-1104,OPJ-DE,24.0000,,0,0
AK-OG5-1105,"5% DG18000-草莓奇异果","5% DG18000-strawberry kiwi",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,918,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-05,,,在线产品,AK-OG5-1105,OPJ-DE,24.0000,,0,0
AK-OG5-1106,"5% DG18000-金桔柠檬","5% DG18000-lemon lime",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,919,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-05,,,在线产品,AK-OG5-1106,OPJ-DE,24.0000,,0,0
AK-OG5-1107,"5% DG18000-草莓香蕉","5% DG18000-strawberry banana",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,920,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-05,,,在线产品,AK-OG5-1107,OPJ-DE,24.0000,,0,0
AK-OG5-1108,"5% DG18000-红牛","5% DG18000-red bull",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,921,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-05,,,在线产品,AK-OG5-1108,OPJ-DE,24.0000,,0,0
AK-OG5-1109,"5% DG18000-混合莓果","5% DG18000-mixed berries",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,922,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-05,,,在线产品,AK-OG5-1109,OPJ-DE,24.0000,,0,0
AK-OG5-1110,"5% DG18000-优质草莓西瓜","5% DG18000-prime strawberry watermelon",0.091,11.50*4.20*6.50,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,923,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-DG18000-05,,,在线产品,AK-OG5-1110,OPJ-DE,24.0000,,0,0
AK-VI2-1001,"2% Viking-蓝莓树莓","2% Viking-blueberry Raspberry",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,924,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-02,,,在线产品,AK-VI2-1001,OPJ-DE,22.0000,,0,0
AK-VI2-1002,"2% Viking-蓝莓冰","2% Viking-blueberry ice",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,925,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-02,,,在线产品,AK-VI2-1002,OPJ-DE,22.0000,,0,0
AK-VI2-1003,"2% Viking-气泡樱桃","2% Viking-fizzy cherry",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,926,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-02,,,在线产品,AK-VI2-1003,OPJ-DE,22.0000,,0,0
AK-VI2-1004,"2% Viking-西瓜冰","2% Viking-watermelon ice",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,927,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-02,,,在线产品,AK-VI2-1004,OPJ-DE,22.0000,,0,0
AK-VI2-1005,"2% Viking-草莓奇异果","2% Viking-strawberry kiwi",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,928,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-02,,,在线产品,AK-VI2-1005,OPJ-DE,22.0000,,0,0
AK-VI2-1006,"2% Viking-草莓西瓜","2% Viking-strawberry watermelon",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,929,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-02,,,在线产品,AK-VI2-1006,OPJ-DE,22.0000,,0,0
AK-VI2-1007,"2% Viking-夏天的梦","2% Viking-summer dream",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,930,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-02,,,在线产品,AK-VI2-1007,OPJ-DE,22.0000,,0,0
AK-VI2-1008,"2% Viking-蓝莓殷桃蔓越莓","2% Viking-blueberry cherry cranberry",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,931,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-02,,,在线产品,AK-VI2-1008,OPJ-DE,22.0000,,0,0
AK-VI2-1009,"2% Viking-柠檬青柠","2% Viking-lemon lime",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,932,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-02,,,在线产品,AK-VI2-1009,OPJ-DE,22.0000,,0,0
AK-VI2-1010,"2% Viking-小熊软糖","2% Viking-gummy bear",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,933,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-02,,,在线产品,AK-VI2-1010,OPJ-DE,22.0000,,0,0
AK-VI2-1011,"2% Viking-草莓香蕉","2% Viking-STRAWBERRY BANANA",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,934,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-02,,,在线产品,AK-VI2-1011,OPJ-DE,22.0000,,0,0
AK-VI2-1012,"2% Viking-清新薄荷","2% Viking-fresh mint",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,935,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-02,,,在线产品,AK-VI2-1012,OPJ-DE,22.0000,,0,0
AK-VI2-1013,"2% Viking-草莓树莓冰","2% Viking-STRAWBERRY RASPBERRY ICE",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,936,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-02,,,在线产品,AK-VI2-1013,OPJ-DE,22.0000,,0,0
AK-VI2-1014,"2% Viking-柠檬桃子","2% Viking-LEMON PEACH",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,937,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-02,,,在线产品,AK-VI2-1014,OPJ-DE,22.0000,,0,0
AK-VI2-1015,"2% Viking-红苹果冰","2% Viking-RED APPLE ICE",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,938,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-02,,,在线产品,AK-VI2-1015,OPJ-DE,22.0000,,0,0
AK-VI5-1001,"5% Viking-蓝莓树莓","5% Viking-blueberry Raspberry",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,939,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-05,,,在线产品,AK-VI5-1001,OPJ-DE,22.0000,,0,0
AK-VI5-1002,"5% Viking-蓝莓冰","5% Viking-blueberry ice",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,940,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-05,,,在线产品,AK-VI5-1002,OPJ-DE,22.0000,,0,0
AK-VI5-1003,"5% Viking-气泡樱桃","5% Viking-fizzy cherry",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,941,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-05,,,在线产品,AK-VI5-1003,OPJ-DE,22.0000,,0,0
AK-VI5-1004,"5% Viking-西瓜冰","5% Viking-watermelon ice",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,942,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-05,,,在线产品,AK-VI5-1004,OPJ-DE,22.0000,,0,0
AK-VI5-1005,"5% Viking-草莓奇异果","5% Viking-strawberry kiwi",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,943,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-05,,,在线产品,AK-VI5-1005,OPJ-DE,22.0000,,0,0
AK-VI5-1006,"5% Viking-草莓西瓜","5% Viking-strawberry watermelon",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,944,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-05,,,在线产品,AK-VI5-1006,OPJ-DE,22.0000,,0,0
AK-VI5-1007,"5% Viking-夏天的梦","5% Viking-summer dream",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,945,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-05,,,在线产品,AK-VI5-1007,OPJ-DE,22.0000,,0,0
AK-VI5-1008,"5% Viking-蓝莓殷桃蔓越莓","5% Viking-blueberry cherry cranberry",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,946,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-05,,,在线产品,AK-VI5-1008,OPJ-DE,22.0000,,0,0
AK-VI5-1009,"5% Viking-柠檬青柠","5% Viking-lemon lime",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,947,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-05,,,在线产品,AK-VI5-1009,OPJ-DE,22.0000,,0,0
AK-VI5-1010,"5% Viking-小熊软糖","5% Viking-gummy bear",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,948,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-05,,,在线产品,AK-VI5-1010,OPJ-DE,22.0000,,0,0
AK-VI5-1011,"5% Viking-草莓香蕉","5% Viking-STRAWBERRY BANANA",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,949,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-05,,,在线产品,AK-VI5-1011,OPJ-DE,22.0000,,0,0
AK-VI5-1012,"5% Viking-清新薄荷","5% Viking-fresh mint",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,950,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-05,,,在线产品,AK-VI5-1012,OPJ-DE,22.0000,,0,0
AK-VI5-1013,"5% Viking-草莓树莓冰","5% Viking-STRAWBERRY RASPBERRY ICE",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,951,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-05,,,在线产品,AK-VI5-1013,OPJ-DE,22.0000,,0,0
AK-VI5-1014,"5% Viking-柠檬桃子","5% Viking-LEMON PEACH",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,952,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-05,,,在线产品,AK-VI5-1014,OPJ-DE,22.0000,,0,0
AK-VI5-1015,"5% Viking-红苹果冰","5% Viking-RED APPLE ICE",0.075,10.20*3.10*4.70,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,953,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Viking-05,,,在线产品,AK-VI5-1015,OPJ-DE,22.0000,,0,0
AK-VS2-1102,"2% Super-蓝莓冰","2% Super-BLUEBERRY ICE",0.098,10.50*4.20*4.20,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,954,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-02,,,在线产品,AK-VS2-1102,OPJ-DE,20.5000,,0,0
AK-VS5-1106,"5% Super-混合莓果","5% Super-MIXED BERRY",0.098,10.50*4.20*4.20,,0,0,0,0,0,0,0,0,0,0,0,,0,,Sunny,,,955,0,RMB,0,德五仓-欧品居,OPJ-DE,AK-Super-05,,,在线产品,AK-VS5-1106,OPJ-DE,20.5000,,0,0
